season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,wday,hour
winter,no,yes,clear,9.02,10.605,55,19.9995,2.30258509299405,2012,12,6,5,4
spring,no,yes,clear,9.02,11.365,37,12.998,4.51085950651685,2012,2,13,2,11
spring,no,yes,clear,18.86,22.725,63,36.9974,5.39362754635236,2012,1,17,3,16
winter,no,yes,clear,21.32,25,34,11.0014,6.13339804299665,2012,10,11,5,15
fall,no,yes,cloudy,27.06,31.06,69,15.0013,5.56068163101553,2012,8,9,5,22
spring,no,yes,cloudy,12.3,15.91,93,7.0015,3.46573590279973,2011,3,16,4,6
fall,no,no,lightRainOrSnow,25.42,28.79,83,12.998,0.693147180559945,2011,7,3,1,5
winter,no,no,cloudy,14.76,17.425,62,8.9981,4.78749174278205,2012,12,15,7,23
winter,no,no,clear,13.12,15.15,45,19.0012,5.33753807970132,2011,12,18,1,15
spring,no,no,cloudy,20.5,24.24,77,6.0032,6.25766758788264,2012,3,18,1,14
spring,no,no,clear,10.66,11.365,35,19.9995,4.77912349311153,2011,1,16,1,13
summer,no,yes,clear,24.6,29.545,69,19.9995,6.17586727010576,2011,5,17,3,18
spring,no,yes,clear,14.76,17.425,46,15.0013,5.14166355650266,2012,2,3,6,14
winter,no,no,clear,23.78,27.275,35,16.9979,6.09807428216624,2011,10,16,1,12
fall,no,yes,clear,26.24,30.305,73,0,3.09104245335832,2012,8,16,5,1
winter,no,yes,clear,10.66,13.635,75,7.0015,2.39789527279837,2012,12,7,6,4
summer,no,yes,clear,22.96,26.515,52,22.0028,5.52942908751142,2012,5,18,6,22
spring,no,yes,clear,4.92,8.335,54,6.0032,1.09861228866811,2012,2,13,2,4
fall,no,yes,clear,26.24,29.545,78,22.0028,5.40717177146012,2011,8,15,2,9
fall,no,no,clear,31.98,37.88,66,7.0015,4.27666611901606,2012,7,7,7,7
fall,no,yes,cloudy,26.24,28.79,83,8.9981,6.19031540585315,2012,8,1,4,7
summer,no,yes,clear,19.68,23.485,27,22.0028,2.63905732961526,2012,4,5,5,1
winter,no,yes,clear,28.7,32.575,65,0,6.69826805411541,2012,10,3,4,18
winter,no,yes,cloudy,22.96,26.515,64,22.0028,6.67076632084587,2012,10,18,5,18
winter,yes,no,clear,25.42,30.305,69,6.0032,5.77765232322266,2011,10,10,2,11
summer,no,yes,clear,13.94,16.665,76,12.998,0.693147180559945,2011,4,7,5,4
winter,no,yes,clear,16.4,20.455,43,19.0012,5.67332326717149,2012,11,16,6,12
summer,no,yes,clear,25.42,30.305,69,8.9981,1.6094379124341,2011,6,7,3,1
summer,no,no,clear,21.32,25,34,26.0027,5.89164421182577,2011,4,17,1,14
fall,no,yes,clear,32.8,37.88,55,0,5.65948221575962,2011,8,8,2,20
spring,no,no,cloudy,12.3,13.635,100,19.9995,2.77258872223978,2011,3,5,7,7
spring,no,yes,lightRainOrSnow,8.2,11.365,93,6.0032,5.25227342804663,2012,1,9,2,19
winter,no,yes,cloudy,18.04,21.97,88,6.0032,5.17614973257383,2011,12,5,2,21
fall,no,yes,cloudy,31.16,35.605,62,8.9981,6.46769872610435,2012,7,18,4,18
spring,no,yes,cloudy,9.02,12.88,93,6.0032,3.52636052461616,2011,1,18,3,22
summer,no,yes,clear,21.32,25,27,19.0012,5.88332238848828,2012,4,13,6,13
summer,no,yes,cloudy,30.34,33.335,48,16.9979,5.32300997913841,2012,5,1,3,14
spring,no,yes,clear,23.78,27.275,43,12.998,6.29156913955832,2012,2,1,4,17
winter,no,no,clear,21.32,25,77,0,5.82304589548302,2011,10,8,7,10
winter,no,yes,cloudy,22.14,25.76,73,8.9981,5.3890717298165,2012,10,1,2,21
fall,no,no,clear,26.24,31.06,41,11.0014,6.32435896238131,2012,9,16,1,15
summer,no,no,clear,26.24,31.06,50,0,5.56068163101553,2012,5,19,7,21
summer,no,yes,clear,25.42,31.06,38,19.0012,4.23410650459726,2011,6,3,6,0
fall,no,no,clear,29.52,34.09,70,15.0013,5.91889385427315,2011,9,3,7,17
fall,no,yes,cloudy,22.96,26.515,68,8.9981,6.29341927884648,2011,9,19,2,18
summer,no,yes,cloudy,24.6,28.79,78,7.0015,5.08759633523238,2012,6,19,3,6
fall,no,yes,cloudy,25.42,25.76,100,11.0014,2.19722457733622,2011,9,9,6,1
winter,no,yes,lightRainOrSnow,18.86,22.725,100,15.0013,1.94591014905531,2011,12,7,4,2
summer,no,yes,clear,26.24,30.305,73,12.998,5.97635090929793,2012,5,16,4,21
spring,no,no,clear,12.3,15.15,56,11.0014,4.36944785246702,2011,2,6,1,18
summer,no,yes,lightRainOrSnow,18.04,21.97,82,7.0015,2.89037175789616,2012,4,2,2,0
summer,no,yes,clear,30.34,32.575,40,23.9994,3.76120011569356,2011,6,2,5,0
summer,no,no,clear,34.44,35.605,20,19.9995,6.32076829425058,2012,6,9,7,15
fall,no,yes,cloudy,32.8,37.12,52,12.998,5.52146091786225,2012,8,3,6,10
fall,no,no,clear,30.34,34.09,62,15.0013,5.33753807970132,2011,7,17,1,21
fall,no,yes,cloudy,30.34,34.09,55,6.0032,5.80513496891649,2012,7,9,2,21
spring,no,yes,clear,9.84,11.365,44,12.998,2.89037175789616,2012,3,5,2,0
winter,no,yes,lightRainOrSnow,25.42,27.275,94,0,3.97029191355212,2012,10,3,4,0
winter,no,no,clear,17.22,21.21,62,8.9981,5.78074351579233,2011,12,4,1,14
spring,no,yes,cloudy,7.38,9.09,93,12.998,4.38202663467388,2012,1,10,3,6
fall,no,no,clear,25.42,28.79,83,7.0015,2.39789527279837,2012,8,11,7,4
spring,no,yes,clear,9.84,12.88,32,7.0015,5.06259503302697,2011,1,3,2,18
spring,no,no,clear,7.38,9.85,59,11.0014,4.0943445622221,2011,1,15,7,10
winter,no,no,clear,12.3,16.665,65,0,3.63758615972639,2012,11,4,1,2
spring,no,yes,clear,18.04,21.97,62,32.9975,4.89034912822175,2012,1,17,3,14
spring,no,yes,clear,6.56,8.335,50,11.0014,4.31748811353631,2011,1,10,2,20
winter,no,no,clear,18.86,22.725,51,11.0014,5.75257263882563,2011,11,6,1,13
summer,no,no,clear,22.96,26.515,28,27.9993,5.35658627467201,2012,4,8,1,20
spring,no,no,clear,7.38,9.85,47,8.9981,4.12713438504509,2011,1,16,1,19
summer,no,no,cloudy,13.94,17.425,81,6.0032,2.94443897916644,2012,4,1,1,5
summer,no,yes,clear,27.06,31.06,61,16.9979,5.06890420222023,2011,4,11,2,21
spring,no,yes,lightRainOrSnow,9.84,12.88,87,7.0015,5.08759633523238,2012,2,8,4,19
spring,no,yes,clear,8.2,7.575,47,35.0008,4.92725368515721,2011,1,12,4,18
fall,no,yes,clear,27.88,31.82,83,6.0032,1.94591014905531,2012,8,9,5,3
fall,no,no,clear,29.52,34.09,62,11.0014,5.37063802812766,2011,7,9,7,22
winter,no,yes,clear,24.6,31.06,53,23.9994,5.48479693349065,2011,11,14,2,20
summer,no,no,clear,33.62,38.635,49,7.0015,5.92692602597041,2011,6,11,7,15
spring,no,yes,cloudy,18.86,22.725,67,7.0015,2.07944154167984,2011,2,18,6,5
winter,no,yes,clear,25.42,31.06,43,22.0028,5.37063802812766,2011,10,5,4,12
spring,no,no,clear,7.38,8.335,40,19.9995,5.45958551414416,2012,1,15,1,12
summer,no,yes,clear,22.14,25.76,73,23.9994,5.07517381523383,2012,5,17,5,6
winter,no,no,lightRainOrSnow,17.22,21.21,67,16.9979,3.61091791264422,2011,10,1,7,7
spring,no,no,clear,10.66,12.88,44,11.0014,4.61512051684126,2012,3,10,7,22
fall,no,yes,cloudy,31.16,36.365,70,11.0014,6.02344759296103,2011,7,19,3,8
summer,no,yes,clear,15.58,19.695,62,7.0015,2.83321334405622,2011,5,6,6,2
summer,no,yes,clear,15.58,19.695,40,32.9975,5.59098698051086,2011,4,5,3,18
spring,no,no,clear,10.66,13.635,81,7.0015,5.32787616878958,2012,2,18,7,10
fall,no,no,clear,30.34,34.09,62,16.9979,5.42934562895444,2011,7,10,1,21
spring,no,yes,clear,9.02,10.605,69,16.9979,0.693147180559945,2011,3,1,3,4
spring,no,yes,clear,4.1,3.79,46,26.0027,2.94443897916644,2012,1,3,3,23
spring,no,yes,clear,13.94,15.15,31,26.0027,4.57471097850338,2011,3,7,2,15
winter,no,yes,cloudy,16.4,20.455,76,0,6.70686233660275,2012,10,17,4,8
fall,no,no,cloudy,23.78,27.275,73,11.0014,4.89783979995091,2012,9,8,7,23
fall,yes,no,cloudy,31.98,34.85,43,6.0032,5.21493575760899,2012,7,4,4,23
summer,no,yes,lightRainOrSnow,19.68,23.485,82,11.0014,3.61091791264422,2012,6,5,3,5
summer,no,yes,clear,24.6,29.545,69,12.998,5.5834963087817,2012,5,3,5,13
summer,no,yes,clear,19.68,23.485,77,6.0032,4.72738781871234,2011,4,19,3,22
winter,no,yes,clear,12.3,16.665,81,0,4.53259949315326,2011,11,2,4,6
fall,yes,no,cloudy,29.52,34.09,70,7.0015,4.93447393313069,2011,7,4,2,23
summer,no,no,cloudy,18.86,22.725,82,0,4.80402104473326,2011,5,1,1,20
fall,no,no,clear,32.8,37.12,49,23.9994,6.3456363608286,2012,8,11,7,13
summer,no,yes,lightRainOrSnow,26.24,31.06,50,19.0012,6.3456363608286,2011,6,14,3,17
summer,no,yes,clear,21.32,25,88,11.0014,4.65396035015752,2011,5,16,2,6
spring,no,yes,lightRainOrSnow,15.58,19.695,0,19.0012,3.80666248977032,2011,3,10,5,8
winter,no,yes,clear,16.4,20.455,87,0,5.08759633523238,2011,11,9,4,21
fall,no,yes,cloudy,28.7,33.335,79,0,2.19722457733622,2011,7,12,3,3
summer,no,no,cloudy,22.14,25.76,83,12.998,3.36729582998647,2012,5,6,1,3
spring,no,yes,clear,14.76,15.91,46,31.0009,4.26267987704132,2011,2,14,2,20
fall,no,yes,clear,31.16,34.09,48,15.0013,5.19849703126583,2011,8,10,4,9
summer,no,no,clear,14.76,15.91,66,30.0026,2.19722457733622,2011,4,17,1,6
fall,no,no,clear,27.06,31.06,47,0,6.63068338564237,2012,9,9,1,12
winter,no,yes,clear,18.04,21.97,62,12.998,6.31716468674728,2011,11,2,4,17
fall,no,no,clear,28.7,32.575,70,0,2.56494935746154,2012,9,1,7,4
spring,no,yes,clear,19.68,23.485,39,15.0013,5.40267738187228,2012,3,12,2,12
summer,no,yes,cloudy,27.06,31.06,65,22.0028,4.94875989037817,2011,5,3,3,11
fall,no,yes,cloudy,25.42,27.275,94,19.0012,1.94591014905531,2012,9,18,3,3
fall,yes,no,cloudy,27.88,31.82,74,19.9995,2.83321334405622,2011,9,5,2,3
summer,no,yes,cloudy,31.16,37.12,75,16.9979,4.75359019110636,2011,6,1,4,10
spring,no,yes,clear,8.2,9.09,27,19.0012,3.89182029811063,2011,2,10,5,14
summer,no,yes,clear,26.24,31.06,41,0,5.19295685089021,2011,5,11,4,15
summer,no,no,clear,14.76,17.425,71,8.9981,5.08140436498446,2012,4,14,7,8
summer,no,yes,clear,22.14,25.76,49,0,5.57972982598622,2012,4,19,5,12
winter,no,yes,cloudy,24.6,25.76,94,8.9981,5.18178355029209,2012,10,3,4,6
summer,no,yes,clear,20.5,24.24,27,26.0027,6.4150969591716,2012,4,12,5,18
summer,no,yes,clear,20.5,24.24,77,12.998,1.79175946922805,2012,5,7,2,3
spring,no,yes,clear,18.04,21.97,38,16.9979,5.22035582507832,2012,2,7,3,13
spring,no,no,cloudy,12.3,14.395,87,12.998,3.04452243772342,2011,3,5,7,2
summer,no,yes,clear,22.96,26.515,52,7.0015,5.26785815906333,2012,6,5,3,22
spring,no,yes,lightRainOrSnow,9.02,12.12,93,7.0015,2.94443897916644,2011,2,2,4,6
winter,no,yes,clear,17.22,21.21,71,30.0026,2.19722457733622,2012,12,11,3,1
fall,yes,no,clear,26.24,28.79,83,8.9981,4.94875989037817,2011,7,4,2,0
summer,no,yes,clear,27.88,31.82,89,12.998,1.94591014905531,2011,6,1,4,3
spring,no,yes,clear,4.92,6.06,33,16.9979,4.75359019110636,2012,1,3,3,20
summer,no,yes,clear,25.42,31.06,43,19.0012,5.64544689764324,2012,6,4,2,9
fall,no,yes,lightRainOrSnow,28.7,33.335,89,7.0015,2.94443897916644,2012,7,9,2,1
spring,no,no,clear,9.84,14.395,75,0,2.63905732961526,2011,1,1,7,3
spring,no,no,clear,5.74,10.605,86,0,3.2188758248682,2011,2,12,7,1
spring,no,no,clear,12.3,13.635,28,22.0028,4.74493212836325,2011,2,12,7,11
spring,no,yes,clear,5.74,9.09,31,6.0032,4.58496747867057,2011,2,10,5,20
spring,no,yes,cloudy,13.12,15.15,57,19.9995,4.40671924726425,2011,3,11,6,11
fall,no,yes,clear,36.9,38.635,25,8.9981,5.64897423816121,2012,7,3,3,13
fall,no,yes,cloudy,32.8,37.88,55,19.0012,6.75576892198425,2012,8,8,4,17
summer,no,no,clear,22.96,26.515,88,7.0015,2.30258509299405,2012,5,5,7,4
summer,no,no,clear,24.6,31.06,40,7.0015,5.75890177387728,2012,6,2,7,21
winter,no,yes,cloudy,22.96,26.515,94,11.0014,2.89037175789616,2011,10,14,6,5
fall,no,yes,clear,31.16,34.85,55,16.9979,5.35185813347607,2011,8,5,6,15
fall,no,yes,cloudy,29.52,34.85,79,0,5.74620319054015,2011,7,6,4,7
fall,no,yes,clear,24.6,28.79,78,6.0032,6.0137151560428,2011,9,12,2,8
summer,no,yes,clear,21.32,25,20,23.9994,6.17378610390194,2012,4,10,3,19
winter,no,no,lightRainOrSnow,14.76,18.18,87,7.0015,4.04305126783455,2011,10,1,7,21
fall,no,no,lightRainOrSnow,27.06,31.06,61,7.0015,2.30258509299405,2012,7,14,7,4
summer,no,yes,cloudy,21.32,25,55,0,5.24174701505964,2011,4,19,3,7
winter,no,yes,clear,16.4,20.455,82,8.9981,2.63905732961526,2012,12,3,2,1
summer,no,no,cloudy,20.5,24.24,72,0,5.58724865840025,2011,5,1,1,15
winter,no,yes,lightRainOrSnow,23.78,27.275,88,8.9981,4.46590811865458,2012,10,2,3,9
fall,no,no,clear,28.7,32.575,54,11.0014,6.17586727010576,2012,8,18,7,10
winter,no,yes,clear,20.5,24.24,45,11.0014,5.15329159449778,2011,11,2,4,14
spring,no,yes,cloudy,6.56,9.09,74,8.9981,2.07944154167984,2011,3,4,6,5
fall,no,yes,lightRainOrSnow,31.16,36.365,66,16.9979,6.70073110954781,2012,8,14,3,17
summer,no,yes,cloudy,25.42,31.06,53,19.0012,1.79175946922805,2012,6,14,5,3
winter,no,yes,clear,24.6,28.79,78,8.9981,5.92157841964382,2012,10,5,6,20
spring,yes,no,lightRainOrSnow,7.38,9.09,59,12.998,4.11087386417331,2011,1,17,2,19
fall,no,yes,lightRainOrSnow,24.6,27.275,88,0,2.484906649788,2011,9,7,4,13
fall,no,yes,clear,35.26,41.665,53,19.0012,4.90527477843843,2011,7,11,2,14
fall,no,yes,clear,29.52,34.09,62,15.0013,5.44241771052179,2011,8,17,4,21
fall,no,yes,clear,32.8,34.85,33,7.0015,5.8406416573734,2012,8,16,5,12
spring,no,yes,clear,15.58,19.695,37,23.9994,2.484906649788,2011,2,14,2,0
summer,no,yes,lightRainOrSnow,22.96,26.515,83,16.9979,5.31320597904179,2011,5,18,4,9
fall,no,yes,clear,32.8,37.88,55,11.0014,4.88280192258637,2012,7,5,5,23
summer,no,yes,clear,22.14,25.76,28,39.0007,5.64190707093811,2012,4,9,2,13
fall,no,yes,clear,31.16,34.09,43,6.0032,4.77912349311153,2011,8,17,4,10
spring,no,yes,clear,8.2,8.335,44,30.0026,3.49650756146648,2011,2,2,4,23
winter,no,no,clear,9.02,13.635,55,0,3.78418963391826,2011,12,11,1,22
summer,no,yes,lightRainOrSnow,10.66,12.88,100,11.0014,1.6094379124341,2011,4,1,6,1
winter,no,yes,clear,20.5,24.24,77,7.0015,5.18178355029209,2011,10,17,2,21
spring,no,no,cloudy,12.3,14.395,100,15.0013,1.6094379124341,2011,3,5,7,6
winter,no,yes,clear,22.96,26.515,56,19.9995,5.31320597904179,2011,11,14,2,12
winter,no,yes,cloudy,17.22,21.21,94,8.9981,4.79579054559674,2012,12,17,2,21
fall,no,no,lightRainOrSnow,31.98,35.605,52,11.0014,4.70953020131233,2012,7,1,1,23
summer,no,yes,cloudy,16.4,20.455,82,8.9981,6.00881318544259,2012,4,19,5,7
winter,no,yes,clear,15.58,19.695,76,0,2.83321334405622,2012,10,17,4,2
fall,no,yes,clear,26.24,30.305,73,15.0013,5.74620319054015,2012,9,14,6,21
winter,no,yes,cloudy,14.76,18.18,87,6.0032,4.82028156560504,2011,12,5,2,11
fall,no,yes,cloudy,26.24,28.79,89,0,5.4249500174814,2011,9,7,4,19
winter,no,no,clear,18.04,21.97,47,8.9981,4.35670882668959,2011,10,16,1,1
winter,no,no,clear,9.84,14.395,93,0,1.6094379124341,2011,12,4,1,6
fall,no,no,clear,24.6,31.06,53,7.0015,5.78382518232974,2012,9,16,1,20
summer,no,no,cloudy,32.8,36.365,46,12.998,5.97888576490112,2011,6,11,7,16
spring,no,no,cloudy,9.84,12.88,81,7.0015,5.21493575760899,2012,2,11,7,11
spring,no,yes,clear,5.74,6.82,69,12.998,3.80666248977032,2011,2,11,6,10
spring,no,yes,clear,22.14,25.76,37,30.0026,5.34710753071747,2012,3,7,4,15
fall,no,no,clear,29.52,34.85,74,16.9979,3.73766961828337,2012,8,5,1,3
spring,no,yes,clear,8.2,9.09,34,19.9995,4.07753744390572,2011,2,9,4,14
fall,no,yes,lightRainOrSnow,25.42,27.275,94,8.9981,5.27811465923052,2011,9,8,5,8
fall,no,yes,clear,28.7,31.82,42,15.0013,5.85507192220243,2011,7,14,5,20
fall,no,no,clear,21.32,25,68,8.9981,5.17614973257383,2011,9,17,7,20
winter,no,yes,clear,17.22,21.21,88,0,4.47733681447821,2011,10,7,6,6
fall,no,no,cloudy,31.16,35.605,58,12.998,5.47227067367148,2012,9,1,7,9
summer,no,no,clear,17.22,21.21,82,7.0015,4.07753744390572,2011,5,7,7,1
fall,no,yes,clear,30.34,36.365,74,6.0032,5.62762111369064,2011,7,19,3,20
summer,no,yes,clear,31.16,33.335,27,0,5.10594547390058,2011,6,15,4,15
summer,no,yes,clear,13.12,15.91,53,12.998,4.35670882668959,2011,4,1,6,20
winter,no,yes,clear,16.4,20.455,87,0,3.2188758248682,2011,11,10,5,0
summer,no,no,clear,27.06,30.305,78,12.998,4.53259949315326,2011,6,19,1,23
summer,no,yes,clear,30.34,34.09,58,8.9981,6.11589212548303,2011,6,10,6,8
fall,no,yes,clear,27.88,31.82,79,15.0013,2.70805020110221,2012,8,3,6,2
winter,no,no,clear,9.02,11.365,64,11.0014,4.40671924726425,2011,12,18,1,9
spring,no,yes,clear,13.12,15.91,81,12.998,6.23244801655052,2012,1,12,5,8
summer,no,yes,cloudy,24.6,29.545,73,7.0015,5.4510384535657,2011,5,2,2,21
fall,no,yes,lightRainOrSnow,24.6,25.76,94,31.0009,4.969813299576,2012,9,18,3,14
fall,no,yes,clear,31.16,34.85,52,7.0015,4.9416424226093,2011,7,5,3,10
summer,no,yes,lightRainOrSnow,13.94,15.15,93,23.9994,3.71357206670431,2011,5,4,4,9
winter,no,yes,cloudy,11.48,15.91,93,0,4.60517018598809,2011,11,7,2,6
winter,no,no,lightRainOrSnow,13.94,17.425,76,7.0015,4.57471097850338,2012,12,16,1,1
winter,no,yes,clear,14.76,18.94,81,0,2.07944154167984,2011,10,3,2,3
winter,no,yes,clear,16.4,20.455,40,19.9995,5.38449506278909,2012,11,13,3,15
winter,no,no,clear,26.24,31.06,50,7.0015,6.0282785202307,2011,10,9,1,18
fall,no,yes,clear,26.24,30.305,73,0,1.79175946922805,2011,8,17,4,4
winter,no,yes,lightRainOrSnow,22.14,25.76,77,8.9981,6.38519439899773,2012,10,15,2,18
summer,no,yes,clear,19.68,23.485,41,19.9995,5.77765232322266,2012,5,11,6,9
winter,no,yes,clear,10.66,11.365,44,22.0028,2.39789527279837,2011,11,18,6,1
spring,no,yes,clear,14.76,17.425,66,8.9981,5.7037824746562,2011,3,17,5,8
spring,no,yes,clear,5.74,6.06,50,23.9994,1.09861228866811,2011,1,13,5,2
fall,no,no,clear,32.8,37.88,55,32.9975,6.54391184556479,2012,9,8,7,12
spring,no,no,cloudy,16.4,20.455,100,8.9981,4.46590811865458,2012,3,17,7,7
winter,no,yes,clear,15.58,19.695,94,6.0032,1.38629436111989,2011,11,10,5,4
summer,no,yes,clear,26.24,30.305,65,11.0014,5.90808293816893,2012,5,2,4,16
spring,no,yes,clear,12.3,13.635,56,22.0028,4.77912349311153,2011,3,11,6,19
fall,no,yes,clear,34.44,37.88,44,19.0012,5.82304589548302,2011,7,12,3,19
winter,no,yes,clear,18.04,21.97,77,7.0015,5.04985600724954,2012,10,1,2,6
summer,no,yes,clear,29.52,32.575,37,12.998,6.3261494731551,2012,6,15,6,16
fall,no,yes,cloudy,27.06,30.305,83,0,5.98896141688986,2011,8,19,6,8
fall,no,yes,clear,29.52,34.09,70,6.0032,6.18208490671663,2012,7,16,2,7
winter,no,yes,lightRainOrSnow,22.14,25.76,88,22.0028,4.14313472639153,2011,10,12,4,12
summer,no,no,clear,19.68,23.485,59,0,3.55534806148941,2012,5,12,7,3
fall,no,yes,clear,25.42,28.79,83,11.0014,5.01727983681492,2011,9,12,2,22
spring,no,yes,clear,17.22,21.21,38,19.9995,4.67282883446191,2012,1,10,3,14
fall,no,no,clear,35.26,40.15,47,8.9981,6.19440539110467,2012,7,15,1,15
spring,no,yes,clear,10.66,13.635,65,7.0015,2.484906649788,2011,3,14,2,0
summer,no,yes,lightRainOrSnow,13.12,14.395,81,30.0026,2.99573227355399,2011,4,5,3,11
spring,no,no,clear,9.84,12.88,81,6.0032,1.94591014905531,2012,2,4,7,4
fall,no,yes,clear,24.6,30.305,64,6.0032,5.82600010738045,2012,9,13,5,9
summer,no,yes,cloudy,21.32,25,84,11.0014,5.04342511691925,2011,5,13,6,21
spring,no,yes,clear,9.02,11.365,51,11.0014,0.693147180559945,2012,3,5,2,3
winter,no,yes,clear,18.04,21.97,58,12.998,4.91998092582813,2012,10,10,4,23
winter,no,yes,cloudy,14.76,18.18,71,7.0015,5.92157841964382,2011,10,3,2,8
winter,no,yes,cloudy,10.66,12.88,56,12.998,2.19722457733622,2012,12,13,5,4
winter,no,yes,clear,13.12,16.665,66,8.9981,4.48863636973214,2012,12,19,4,23
spring,no,yes,cloudy,8.2,11.365,59,6.0032,4.15888308335967,2011,1,11,3,14
winter,no,yes,clear,11.48,15.91,75,0,5.51342874616498,2011,12,14,4,7
summer,no,yes,clear,17.22,21.21,44,12.998,4.82028156560504,2012,4,2,2,22
summer,no,yes,clear,27.88,31.82,83,12.998,6.19847871649231,2012,6,12,3,19
spring,no,no,clear,10.66,12.12,38,16.9979,4.7361984483945,2011,1,16,1,15
spring,no,no,clear,9.02,13.635,80,0,3.71357206670431,2011,1,1,7,1
summer,no,yes,cloudy,18.86,22.725,72,0,5.71042701737487,2012,4,19,5,9
winter,no,yes,clear,13.12,15.15,53,15.0013,5.55295958492162,2012,12,11,3,20
fall,no,yes,clear,30.34,34.85,66,12.998,5.31320597904179,2011,7,18,2,21
winter,no,yes,lightRainOrSnow,22.14,25.76,94,15.0013,5.52942908751142,2011,10,12,4,17
summer,no,yes,cloudy,18.04,21.97,62,8.9981,5.75257263882563,2011,5,10,3,7
winter,no,yes,cloudy,18.04,21.97,88,15.0013,2.07944154167984,2012,12,18,3,2
summer,yes,no,clear,27.88,31.82,51,16.9979,5.37063802812766,2012,4,16,2,22
summer,no,no,cloudy,20.5,24.24,59,11.0014,4.90527477843843,2012,4,1,1,21
winter,no,yes,clear,22.14,25.76,88,11.0014,5.4510384535657,2012,10,19,6,19
spring,no,yes,clear,12.3,13.635,45,19.9995,5.35185813347607,2012,3,5,2,16
spring,no,yes,cloudy,6.56,6.82,69,22.0028,3.76120011569356,2011,1,4,3,10
summer,no,yes,cloudy,22.14,25.76,88,12.998,5.88332238848828,2012,5,2,4,7
winter,no,yes,lightRainOrSnow,24.6,28.79,78,22.0028,5.65248918026865,2012,10,15,2,12
spring,no,no,clear,6.56,6.06,40,35.0008,3.91202300542815,2011,1,9,1,11
fall,no,yes,clear,27.06,31.06,69,11.0014,1.79175946922805,2011,7,5,3,4
summer,no,yes,clear,24.6,31.06,55,11.0014,6.24222326545517,2011,5,19,5,18
summer,no,yes,lightRainOrSnow,16.4,20.455,94,22.0028,1.38629436111989,2011,4,13,4,4
winter,no,no,clear,13.94,17.425,87,7.0015,3.8286413964891,2011,12,4,1,23
spring,no,yes,clear,13.94,16.665,53,11.0014,5.18738580584075,2012,2,15,4,21
spring,no,yes,lightRainOrSnow,13.94,15.91,0,16.9979,0.693147180559945,2011,3,10,5,2
fall,no,yes,clear,29.52,33.335,54,12.998,2.07944154167984,2012,7,5,5,3
summer,no,yes,clear,20.5,24.24,82,15.0013,5.15905529921453,2012,5,2,4,22
spring,no,yes,clear,17.22,21.21,62,19.0012,3.93182563272433,2011,3,17,5,23
fall,no,yes,clear,16.4,20.455,71,19.0012,2.39789527279837,2011,9,16,6,2
winter,no,yes,lightRainOrSnow,13.94,15.15,61,19.9995,5.87493073085203,2011,11,17,5,8
spring,no,yes,clear,15.58,19.695,32,22.0028,4.46590811865458,2011,2,16,4,12
fall,no,yes,cloudy,24.6,28.03,83,0,1.38629436111989,2011,8,15,2,2
fall,no,yes,lightRainOrSnow,31.16,34.85,55,8.9981,5.08759633523238,2011,8,3,4,12
fall,no,yes,clear,35.26,40.91,50,12.998,5.03043792139244,2011,7,19,3,14
spring,no,yes,lightRainOrSnow,18.04,21.97,0,15.0013,2.70805020110221,2011,3,10,5,15
summer,no,no,cloudy,21.32,25,59,8.9981,3.8286413964891,2012,4,15,1,3
summer,no,yes,clear,25.42,30.305,61,15.0013,5.8805329864007,2012,6,14,5,9
winter,no,yes,cloudy,16.4,20.455,87,0,5.64544689764324,2012,12,17,2,9
fall,no,no,clear,24.6,27.275,88,0,3.63758615972639,2011,9,11,1,7
fall,no,yes,cloudy,27.06,31.06,65,8.9981,5.08140436498446,2011,9,14,4,22
fall,no,yes,clear,27.06,30.305,83,15.0013,2.39789527279837,2011,7,18,2,2
fall,no,no,clear,25.42,27.275,94,0,4.76217393479776,2011,9,10,7,0
winter,no,yes,cloudy,22.14,25.76,77,7.0015,2.484906649788,2012,10,2,3,1
spring,no,yes,cloudy,8.2,9.85,37,16.9979,4.0943445622221,2011,1,7,6,12
spring,no,yes,clear,6.56,6.82,50,22.0028,4.04305126783455,2011,1,12,4,20
spring,no,yes,clear,13.12,15.15,61,22.0028,5.44673737166631,2012,2,15,4,9
summer,no,yes,clear,21.32,25,88,8.9981,2.70805020110221,2011,5,3,3,5
spring,no,yes,cloudy,13.12,16.665,87,8.9981,5.37989735354046,2012,2,16,5,20
fall,no,yes,cloudy,35.26,39.395,41,15.0013,5.77455154554441,2012,7,5,5,20
winter,yes,no,clear,13.94,16.665,87,11.0014,3.63758615972639,2012,10,8,2,1
summer,no,yes,clear,29.52,31.82,26,22.0028,5.85793315448346,2011,6,3,6,16
summer,no,yes,lightRainOrSnow,21.32,25,94,16.9979,3.91202300542815,2011,5,17,3,6
fall,no,yes,lightRainOrSnow,22.14,25.76,83,26.0027,5.89989735358249,2011,9,6,3,8
fall,no,no,cloudy,26.24,30.305,73,8.9981,5.8348107370626,2012,8,19,1,19
fall,no,no,lightRainOrSnow,23.78,27.275,83,12.998,5.14749447681345,2012,9,8,7,17
